,Radius,Pad,U,G,Pin,PinColID,PinRowID,PadName,FEE,FEE_Connector,FEE_Chan,phi,x,y,PadX,PadY,PadR,PadPhi,PadN
178,1,12,2,1,D5,3,5,ZZ.01.012,7.0,J1,16,0.05317800064670222,70.89963321438833,3.7738587765314917,87.02620877530455,417.83229827979585,426.7990048015332,1.365451828877845,132
201,1,13,2,1,E4,4,4,ZZ.01.013,7.0,J1,20,0.057268616081063935,70.88360266675579,4.063849527417372,85.37129272894758,418.17356788463746,426.79900480153316,1.3694109252231654,132
224,1,14,2,1,F3,5,3,ZZ.01.014,7.0,J1,24,0.06135923151542564,70.86638601591059,4.353772277456809,83.71503853680245,418.5082828599224,426.79900480153316,1.3733700215684856,132
248,1,15,2,1,E2,4,2,ZZ.01.015,7.0,J1,30,0.06544984694978735,70.84798354994085,4.643622175340157,82.05747215969858,418.83643795918647,426.7990048015332,1.3773291179138059,132
384,1,16,4,1,B3,1,3,ZZ.01.016,6.0,J1,28,0.06954046238414906,70.82839557677708,4.933394370976816,80.39861957903305,419.1580280387876,426.79900480153316,1.3812882142591263,132
413,1,17,4,1,C8,2,8,ZZ.01.017,6.0,J1,2,0.07363107781851078,70.807622424187,5.223084015576387,78.73850679636365,419.47304805798683,426.79900480153316,1.3852473106044467,132
436,1,18,4,1,D7,3,7,ZZ.01.018,6.0,J1,6,0.07772169325287248,70.78566443977012,5.512686261729801,77.07715983300113,419.781493079027,426.7990048015332,1.389206406949767,132
459,1,19,4,1,E6,4,6,ZZ.01.019,6.0,J1,10,0.08181230868723419,70.7625219909518,5.802196263490442,75.41460472960111,420.0833582672101,426.7990048015332,1.3931655032950871,132
482,1,20,4,1,F5,5,5,ZZ.01.020,6.0,J1,14,0.0859029241215959,70.73819546497724,6.091609176455233,73.75086754575612,420.3786388909735,426.7990048015332,1.3971245996404076,132
389,1,21,4,1,B8,1,8,ZZ.01.021,6.0,J1,5,0.08999353955595761,70.71268526890489,6.380920157845682,72.08597435958727,420.6673303219637,426.7990048015332,1.401083695985728,132
412,1,22,4,1,C7,2,7,ZZ.01.022,6.0,J1,9,0.09408415499031932,70.6859918295997,6.670124366588943,70.41995126733539,420.94942803510884,426.7990048015332,1.4050427923310482,132
435,1,23,4,1,D6,3,6,ZZ.01.023,6.0,J1,13,0.09817477042468103,70.65811559372598,6.959216963398803,68.7528243829517,421.22492760869005,426.7990048015332,1.4090018886763684,132
458,1,24,4,1,E5,4,5,ZZ.01.024,6.0,J1,17,0.10226538585904274,70.62905702773986,7.24819311085666,67.08461983768876,421.49382472441033,426.7990048015332,1.4129609850216889,132
388,1,25,4,1,B7,1,7,ZZ.01.025,6.0,J1,8,0.10635600129340445,70.59881661788158,7.537047973492481,65.41536377969103,421.75611516746244,426.79900480153316,1.4169200813670093,132
411,1,26,4,1,C6,2,6,ZZ.01.026,6.0,J1,12,0.11044661672776615,70.56739487016728,7.825776717865696,63.74508237358481,422.01179482659495,426.7990048015332,1.4208791777123295,132
434,1,27,4,1,D5,3,5,ZZ.01.027,6.0,J1,16,0.11453723216212787,70.53479231038055,8.114374512646094,62.073801800067955,422.26085969417653,426.7990048015332,1.4248382740576497,132
457,1,28,4,1,E4,4,4,ZZ.01.028,6.0,J1,20,0.11862784759648957,70.50100948406366,8.402836528694651,60.4015482554997,422.5033058662591,426.79900480153316,1.4287973704029702,132
480,1,29,4,1,F3,5,3,ZZ.01.029,6.0,J1,24,0.12271846303085128,70.46604695650841,8.691157939144349,58.728347951490214,422.7391295426387,426.7990048015332,1.4327564667482906,132
504,1,30,4,1,E2,4,2,ZZ.01.030,6.0,J1,30,0.126809078465213,70.42990531274665,8.979333919480938,57.054227114489606,422.9683270269151,426.7990048015332,1.4367155630936108,132
481,1,31,4,1,F4,5,4,ZZ.01.031,6.0,J1,21,0.1308996938995747,70.39258515754054,9.267359647623662,55.379211985376585,423.19089472654997,426.7990048015332,1.440674659438931,132
640,1,32,6,1,B3,1,3,ZZ.01.032,5.0,J1,28,0.1349903093339364,70.35408711537238,9.555230304005958,53.70332881904738,423.4068291529229,426.7990048015332,1.4446337557842515,132
669,1,33,6,1,C8,2,8,ZZ.01.033,5.0,J1,2,0.13908092476829811,70.31441183043421,9.842941071656092,52.02660388400441,423.6161269213863,426.7990048015332,1.448592852129572,132
692,1,34,6,1,D7,3,7,ZZ.01.034,5.0,J1,6,0.14317154020265982,70.27355996661697,10.130487136277766,50.349063461944326,423.81878475131833,426.7990048015332,1.452551948474892,132
715,1,35,6,1,E6,4,6,ZZ.01.035,5.0,J1,10,0.14726215563702155,70.23153220749946,10.417863686330683,48.670733847345865,424.0147994661743,426.7990048015332,1.4565110448202123,132
645,1,36,6,1,B8,1,8,ZZ.01.036,5.0,J1,5,0.15135277107138326,70.18832925633683,10.70506591311104,46.99164134705793,424.20416799353666,426.7990048015332,1.4604701411655328,132
668,1,37,6,1,C7,2,7,ZZ.01.037,5.0,J1,9,0.15544338650574496,70.14395183604888,10.992089010832013,45.31181227988736,424.38688736516286,426.7990048015332,1.4644292375108532,132
644,1,38,6,1,B7,1,7,ZZ.01.038,5.0,J1,8,0.15953400194010667,70.09840068920795,11.278928176704161,43.63127297618632,424.56295471703214,426.7990048015332,1.4683883338561734,132
667,1,39,6,1,C6,2,6,ZZ.01.039,5.0,J1,12,0.16362461737446837,70.0516765780264,11.565578611015798,41.95004977743926,424.7323672893903,426.7990048015332,1.4723474302014936,132
690,1,40,6,1,D5,3,5,ZZ.01.040,5.0,J1,16,0.16771523280883008,70.00378028434403,11.852035517213304,40.268169035850356,424.8951224267929,426.79900480153316,1.476306526546814,132
713,1,41,6,1,E4,4,4,ZZ.01.041,5.0,J1,20,0.1718058482431918,69.95471260961483,12.138294101981387,38.585657113930544,425.0512175781471,426.7990048015332,1.4802656228921345,132
736,1,42,6,1,F3,5,3,ZZ.01.042,5.0,J1,24,0.17589646367755352,69.90447437489367,12.424349575323282,36.90254038408414,425.2006502967513,426.79900480153316,1.4842247192374547,132
760,1,43,6,1,E2,4,2,ZZ.01.043,5.0,J1,30,0.17998707911191522,69.8530664208225,12.71019715064092,35.21884522819532,425.3434182403339,426.7990048015332,1.488183815582775,132
691,1,44,6,1,D6,3,6,ZZ.01.044,5.0,J1,13,0.18407769454627693,69.80048960761636,12.995832044815007,33.53459803721473,425.4795191710896,426.79900480153316,1.4921429119280953,132
714,1,45,6,1,E5,4,5,ZZ.01.045,5.0,J1,17,0.18816830998063863,69.74674481504891,13.28124947828507,31.84982521074603,425.6089509557149,426.7990048015332,1.4961020082734158,132
737,1,46,6,1,F4,5,4,ZZ.01.046,5.0,J1,21,0.19225892541500034,69.69183294243776,13.566444675129425,30.16455315663194,425.73171156544106,426.7990048015332,1.500061104618736,132
738,1,47,6,1,F5,5,5,ZZ.01.047,5.0,J1,14,0.19634954084936207,69.63575490862937,13.851412863145105,28.478808290540073,425.84779907606645,426.7990048015332,1.5040202009640562,132
896,1,48,8,1,B3,1,3,ZZ.01.048,4.0,J1,28,0.20044015628372377,69.57851165198372,14.136149273927703,26.79261703554911,425.9572116679862,426.7990048015332,1.5079792973093766,132
901,1,49,8,1,B8,1,8,ZZ.01.049,4.0,J1,5,0.20453077171808548,69.52010413035859,14.420649142951163,25.106005821734804,426.059947626221,426.7990048015332,1.511938393654697,132
924,1,50,8,1,C7,2,7,ZZ.01.050,4.0,J1,9,0.20862138715244719,69.46053332109356,14.704907709647516,23.419001085755525,426.15600534044404,426.7990048015332,1.5158974900000173,132
900,1,51,8,1,B7,1,7,ZZ.01.051,4.0,J1,8,0.2127120025868089,69.39980022099361,14.988920217486525,21.731629270437676,426.24538330500593,426.7990048015332,1.5198565863453375,132
923,1,52,8,1,C6,2,6,ZZ.01.052,4.0,J1,12,0.2168026180211706,69.33790584631244,15.272681914055289,20.043916824361432,426.32808011895867,426.7990048015332,1.523815682690658,132
946,1,53,8,1,D5,3,5,ZZ.01.053,4.0,J1,16,0.2208932334555323,69.27485123273553,15.556188051137754,18.355890201446336,426.4040944860774,426.7990048015332,1.5277747790359784,132
969,1,54,8,1,E4,4,4,ZZ.01.054,4.0,J1,20,0.22498384888989403,69.21063743536274,15.839433884794177,16.66757586053648,426.4734252148807,426.7990048015332,1.5317338753812986,132
992,1,55,8,1,F3,5,3,ZZ.01.055,4.0,J1,24,0.22907446432425574,69.14526552869069,16.122414675440496,14.979000264985576,426.53607121864934,426.79900480153316,1.5356929717266188,132
1016,1,56,8,1,E2,4,2,ZZ.01.056,4.0,J1,30,0.23316507975861744,69.07873660659477,16.405125687927647,13.290189882242352,426.59203151544347,426.7990048015332,1.5396520680719392,132
947,1,57,8,1,D6,3,6,ZZ.01.057,4.0,J1,13,0.23725569519297915,69.01105178231083,16.687562191620792,11.60117118343588,426.6413052281176,426.7990048015332,1.5436111644172597,132
970,1,58,8,1,E5,4,5,ZZ.01.058,4.0,J1,17,0.24134631062734085,68.94221218841659,16.969719460478483,9.911970642960467,426.6838915843347,426.7990048015332,1.5475702607625799,132
993,1,59,8,1,F4,5,4,ZZ.01.059,4.0,J1,21,0.24543692606170256,68.87221897681262,17.251592773131733,8.222614738060493,426.7197899165782,426.7990048015332,1.5515293571079,132
925,1,60,8,1,C8,2,8,ZZ.01.060,4.0,J1,2,0.2495275414960643,68.80107331870313,17.533177412963035,6.533129948415584,426.74899966216236,426.79900480153316,1.5554884534532205,132
948,1,61,8,1,D7,3,7,ZZ.01.061,4.0,J1,6,0.253618156930426,68.72877640457631,17.81446866818526,4.843542755725752,426.7715203632415,426.7990048015332,1.559447549798541,132
971,1,62,8,1,E6,4,6,ZZ.01.062,4.0,J1,10,0.2577087723647877,68.6553294441845,18.09546183192053,3.153879643296119,426.78735166681633,426.7990048015332,1.5634066461438612,132
994,1,63,8,1,F5,5,5,ZZ.01.063,4.0,J1,14,0.2617993877991494,68.58073366652386,18.376152202278973,1.4641670956216115,426.7964933247405,426.79900480153316,1.5673657424891814,132
1156,1,64,10,1,B7,1,7,ZZ.01.064,3.0,J1,8,0.26589000323351114,68.50499031981381,18.656535082437372,-0.2255684020279723,426.7989451937237,426.79900480153316,1.5713248388345018,132
1179,1,65,10,1,C6,2,6,ZZ.01.065,3.0,J1,12,0.2699806186678728,68.42810067147623,18.936605780717784,-1.9153003640229174,426.79470723533433,426.7990048015332,1.5752839351798222,132
1202,1,66,10,1,D5,3,5,ZZ.01.066,3.0,J1,16,0.27407123410223455,68.35006600811415,19.21635961066605,-3.6050023047889286,426.7837795159999,426.7990048015332,1.5792430315251424,132
1225,1,67,10,1,E4,4,4,ZZ.01.067,3.0,J1,20,0.27816184953659623,68.2708876354903,19.495791891130192,-5.294647739222467,426.7661622070062,426.7990048015332,1.5832021278704627,132
1248,1,68,10,1,F3,5,3,ZZ.01.068,3.0,J1,24,0.28225246497095796,68.19056687850517,19.77489794633877,-6.984210183105693,426.74185558449426,426.79900480153316,1.587161224215783,132
1272,1,69,10,1,E2,4,2,ZZ.01.069,3.0,J1,30,0.28634308040531964,68.10910508117495,20.053673105979083,-8.673663153521412,426.7108600294565,426.7990048015332,1.5911203205611035,132
1157,1,70,10,1,B8,1,8,ZZ.01.070,3.0,J1,5,0.29043369583968137,68.02650360660894,20.33211270527537,-10.362980169268361,426.6731760277303,426.79900480153316,1.5950794169064237,132
1180,1,71,10,1,C7,2,7,ZZ.01.071,3.0,J1,9,0.2945243112740431,67.94276383698683,20.610212085066827,-12.052134751276476,426.6288041699907,426.7990048015332,1.599038513251744,132
1203,1,72,10,1,D6,3,6,ZZ.01.072,3.0,J1,13,0.2986149267084048,67.85788717353549,20.88796659188557,-13.74110042302175,426.5777451517409,426.7990048015332,1.6029976095970644,132
1226,1,73,10,1,E5,4,5,ZZ.01.073,3.0,J1,17,0.3027055421427665,67.77187503650558,21.165371578034527,-15.429850710941047,426.51999977330166,426.7990048015332,1.6069567059423848,132
1249,1,74,10,1,F4,5,4,ZZ.01.074,3.0,J1,21,0.3067961575771282,67.68472886514776,21.44242240166519,-17.118359144847247,426.4555689397984,426.79900480153316,1.610915802287705,132
1152,1,75,10,1,B3,1,3,ZZ.01.075,3.0,J1,28,0.3108867730114899,67.59645011768862,21.719114426855295,-18.806599258344335,426.38445366114746,426.7990048015332,1.6148748986330252,132
1181,1,76,10,1,C8,2,8,ZZ.01.076,3.0,J1,2,0.31497738844585166,67.50704027130627,21.995443023686384,-20.49454458924208,426.3066550520397,426.7990048015332,1.6188339949783457,132
1204,1,77,10,1,D7,3,7,ZZ.01.077,3.0,J1,6,0.31906800388021334,67.4165008221056,22.271403568321293,-22.18216867997059,426.2221743319234,426.79900480153316,1.6227930913236661,132
1227,1,78,10,1,E6,4,6,ZZ.01.078,3.0,J1,10,0.32315861931457507,67.32483328509332,22.546991443081517,-23.86944507799524,426.13101282498525,426.7990048015332,1.6267521876689863,132
1250,1,79,10,1,F5,5,5,ZZ.01.079,3.0,J1,14,0.32724923474893675,67.2320391941525,22.82220203652447,-25.556347336231475,426.03317196012927,426.7990048015332,1.6307112840143065,132
1412,1,80,12,1,B7,1,7,ZZ.01.080,2.0,J1,8,0.3313398501832985,67.13812010201701,23.09703074352067,-27.242849013459164,425.9286532709546,426.7990048015332,1.634670380359627,132
1435,1,81,12,1,C6,2,6,ZZ.01.081,2.0,J1,12,0.33543046561766016,67.04307758024547,23.37147296533076,-28.928923674736858,425.81745839573136,426.7990048015332,1.6386294767049474,132
1458,1,82,12,1,D5,3,5,ZZ.01.082,2.0,J1,16,0.3395210810520219,66.94691321919498,23.645524109682512,-30.614544891816344,425.6995890773752,426.79900480153316,1.6425885730502676,132
1481,1,83,12,1,E4,4,4,ZZ.01.083,2.0,J1,20,0.3436116964863836,66.84962862799448,23.919179590847623,-32.299686243557076,425.57504716341975,426.7990048015332,1.6465476693955878,132
1504,1,84,12,1,F3,5,3,ZZ.01.084,2.0,J1,24,0.3477023119207453,66.75122543451786,24.19243482971846,-33.984321316340115,425.4438346059876,426.7990048015332,1.6505067657409083,132
1528,1,85,12,1,E2,4,2,ZZ.01.085,2.0,J1,30,0.35179292735510703,66.65170528535674,24.465285253884712,-35.66842370448196,425.30595346175994,426.7990048015332,1.6544658620862287,132
1413,1,86,12,1,B8,1,8,ZZ.01.086,2.0,J1,5,0.3558835427894687,66.55106984579282,24.73772629770985,-37.35196701064865,425.16140589194424,426.79900480153316,1.658424958431549,132
1436,1,87,12,1,C7,2,7,ZZ.01.087,2.0,J1,9,0.35997415822383044,66.44932079977013,25.00975340240758,-39.03492484626968,425.01019416224034,426.7990048015332,1.6623840547768691,132
1459,1,88,12,1,D6,3,6,ZZ.01.088,2.0,J1,13,0.3640647736581921,66.34645984986676,25.281362016118067,-40.717270831951474,424.8523206428049,426.7990048015332,1.6663431511221896,132
1482,1,89,12,1,E5,4,5,ZZ.01.089,2.0,J1,17,0.36815538909255385,66.24248871726647,25.552547593984155,-42.39897859789066,424.68778780821424,426.7990048015332,1.67030224746751,132
1505,1,90,12,1,F4,5,4,ZZ.01.090,2.0,J1,21,0.3722460045269156,66.13740914172975,25.823305598227392,-44.08002178428759,424.5165982374257,426.7990048015332,1.6742613438128302,132
1408,1,91,12,1,B3,1,3,ZZ.01.091,2.0,J1,28,0.37633661996127726,66.03122288156486,26.09363149822395,-45.76037404175969,424.33875461373714,426.7990048015332,1.6782204401581504,132
1437,1,92,12,1,C8,2,8,ZZ.01.092,2.0,J1,2,0.380427235395639,65.92393171359831,26.363520770580465,-47.44000903175433,424.15425972474475,426.7990048015332,1.6821795365034709,132
1460,1,93,12,1,D7,3,7,ZZ.01.093,2.0,J1,6,0.3845178508300007,65.81553743314514,26.632968899209697,-49.11890042696142,423.96311646229964,426.7990048015332,1.6861386328487913,132
1483,1,94,12,1,E6,4,6,ZZ.01.094,2.0,J1,10,0.3886084662643624,65.70604185397892,26.90197137540612,-50.79702191172631,423.7653278224621,426.7990048015332,1.6900977291941115,132
1506,1,95,12,1,F5,5,5,ZZ.01.095,2.0,J1,14,0.39269908169872414,65.59544680830136,27.170523697921375,-52.47434718246242,423.5608969054551,426.79900480153316,1.6940568255394317,132
1668,1,96,14,1,B7,1,7,ZZ.01.096,1.0,J1,8,0.3967896971330858,65.48375414671168,27.43862137303954,-54.15084994806337,423.3498269156154,426.7990048015332,1.6980159218847521,132
1691,1,97,14,1,C6,2,6,ZZ.01.097,1.0,J1,12,0.40088031256744755,65.37096573817558,27.70625991465239,-55.82650393031491,423.13212116134326,426.79900480153316,1.7019750182300726,132
1714,1,98,14,1,D5,3,5,ZZ.01.098,1.0,J1,16,0.4049709280018092,65.2570834699941,27.97343484433441,-57.50128286430694,422.9077830550511,426.7990048015332,1.7059341145753928,132
1737,1,99,14,1,E4,4,4,ZZ.01.099,1.0,J1,20,0.40906154343617096,65.14210924777188,28.240141691417783,-59.17516049884546,422.6768161131091,426.7990048015332,1.709893210920713,132
1760,1,100,14,1,F3,5,3,ZZ.01.100,1.0,J1,24,0.41315215887053264,65.02604499538539,28.506375993067135,-60.84811059686379,422.4392239557911,426.7990048015332,1.7138523072660334,132
1784,1,101,14,1,E2,4,2,ZZ.01.101,1.0,J1,30,0.41724277430489437,64.90889265495068,28.772133294354276,-62.52010693583369,422.19501030721705,426.7990048015332,1.7178114036113539,132
1669,1,102,14,1,B8,1,8,ZZ.01.102,1.0,J1,5,0.4213333897392561,64.79065418679089,29.037409148332703,-64.19112330817653,421.94417899529515,426.7990048015332,1.721770499956674,132
1692,1,103,14,1,C7,2,7,ZZ.01.103,1.0,J1,9,0.4254240051736178,64.67133156940348,29.30219911611202,-65.86113352167426,421.6867339516615,426.79900480153316,1.7257295963019943,132
1715,1,104,14,1,D6,3,6,ZZ.01.104,1.0,J1,13,0.4295146206079795,64.55092679942709,29.566498766932238,-67.53011139987984,421.42267921161886,426.7990048015332,1.7296886926473147,132
1738,1,105,14,1,E5,4,5,ZZ.01.105,1.0,J1,17,0.4336052360423412,64.42944189160812,29.83030367823787,-69.19803078252725,421.15201891407287,426.7990048015332,1.7336477889926352,132
1761,1,106,14,1,F4,5,4,ZZ.01.106,1.0,J1,21,0.4376958514767029,64.30687887876708,30.09360943575198,-70.86486552594181,420.87475730146775,426.7990048015332,1.7376068853379554,132
1664,1,107,14,1,B3,1,3,ZZ.01.107,1.0,J1,28,0.4417864669110646,64.18323981176448,30.356411633550024,-72.5305895034501,420.5908987197193,426.79900480153316,1.7415659816832756,132
1693,1,108,14,1,C8,2,8,ZZ.01.108,1.0,J1,2,0.44587708234542633,64.0585267594666,30.618705874133575,-74.19517660578936,420.3004476181472,426.7990048015332,1.745525078028596,132
1716,1,109,14,1,D7,3,7,ZZ.01.109,1.0,J1,6,0.44996769777978807,63.932741808710816,30.88048776850391,-75.85860074151641,420.0034085494049,426.79900480153316,1.7494841743739165,132
1739,1,110,14,1,E6,4,6,ZZ.01.110,1.0,J1,10,0.45405831321414974,63.80588706427072,31.14175293623546,-77.52083583741702,419.6997861694087,426.79900480153316,1.7534432707192367,132
1762,1,111,14,1,F5,5,5,ZZ.01.111,1.0,J1,14,0.4581489286485115,63.677964648820875,31.402497005549087,-79.18185583891459,419.3895852372642,426.79900480153316,1.7574023670645569,132
1924,1,112,16,1,B7,1,7,ZZ.01.112,0.0,J1,8,0.46223954408287315,63.54897670290128,31.662715613385263,-80.84163471047842,419.0728106151922,426.7990048015332,1.7613614634098773,132
1947,1,113,16,1,C6,2,6,ZZ.01.113,0.0,J1,12,0.4663301595172349,63.41892538488159,31.922404405477064,-82.50014643603166,418.7494672684522,426.7990048015332,1.7653205597551977,132
1970,1,114,16,1,D5,3,5,ZZ.01.114,0.0,J1,16,0.47042077495159657,63.287812870924995,32.181559036423025,-84.1573650193592,418.4195602652647,426.79900480153316,1.769279656100518,132
1993,1,115,16,1,E4,4,4,ZZ.01.115,0.0,J1,20,0.4745113903859583,63.15564135495178,32.44017516975986,-85.81326448451541,418.0830947767319,426.7990048015332,1.7732387524458382,132
2016,1,116,16,1,F3,5,3,ZZ.01.116,0.0,J1,24,0.47860200582032003,63.02241304860263,32.69824847803504,-87.46781887623106,417.74007607675617,426.7990048015332,1.7771978487911586,132
2040,1,117,16,1,E2,4,2,ZZ.01.117,0.0,J1,30,0.4826926212546817,62.88813018120163,32.955774642879156,-89.12100226031998,417.3905095419579,426.7990048015332,1.781156945136479,132
1925,1,118,16,1,B8,1,8,ZZ.01.118,0.0,J1,5,0.48678323668904344,62.75279499971894,33.21274935507824,-90.77278872408577,417.0344006515909,426.7990048015332,1.7851160414817993,132
1948,1,119,16,1,C7,2,7,ZZ.01.119,0.0,J1,9,0.4908738521234051,62.616409768733206,33.46916831464583,-92.42315237672814,416.67175498745684,426.7990048015332,1.7890751378271195,132
1971,1,120,16,1,D6,3,6,ZZ.01.120,0.0,J1,13,0.49496446755776685,62.4789767703937,33.72502723089494,-94.07206734974851,416.30257823381726,426.7990048015332,1.79303423417244,132
1994,1,121,16,1,E5,4,5,ZZ.01.121,0.0,J1,17,0.4990550829921286,62.34049830438206,33.980321822509836,-95.71950779735535,415.926876177305,426.7990048015332,1.7969933305177603,132
2017,1,122,16,1,F4,5,4,ZZ.01.122,0.0,J1,21,0.5031456984264903,62.20097668787387,34.23504781761771,-97.36544789686948,415.5446547068331,426.7990048015332,1.8009524268630805,132
1920,1,123,16,1,B3,1,3,ZZ.01.123,0.0,J1,28,0.507236313860852,62.060414255499886,34.48920095386014,-99.00986184912898,415.15591981350275,426.79900480153316,1.8049115232084008,132
1949,1,124,16,1,C8,2,8,ZZ.01.124,0.0,J1,2,0.5113269292952137,61.91881335930691,34.742776978464406,-100.65272387889344,414.7606775905093,426.7990048015332,1.8088706195537212,132
1972,1,125,16,1,D7,3,7,ZZ.01.125,0.0,J1,6,0.5154175447295753,61.77617636871852,34.99577164831466,-102.29400823524769,414.3589342330466,426.7990048015332,1.8128297158990416,132
1995,1,126,16,1,E6,4,6,ZZ.01.126,0.0,J1,10,0.5195081601639371,61.63250567049533,35.248180730022945,-103.93368919200574,413.95069603821025,426.7990048015332,1.8167888122443618,132
2018,1,127,16,1,F5,5,5,ZZ.01.127,0.0,J1,14,0.5235987755982988,61.48780366869515,35.49999999999999,-105.57174104811415,413.5359694048984,426.7990048015332,1.820747908589682,68
163,2,0,2,1,C15,2,15,ZZ.02.000,7.0,J1,34,0.0040906154343617095,71.99939760799325,0.2945234898889048,109.32509437844126,423.1099784846377,437.005755287188,1.3179419942159223,69
